,Dataset,Frame,Synthesized View,X.passes,WS.PSNR,CEL,theo_time,p1,p2,p3
630,TechnicolorMuseum,100,5,3,16.7719,-0.02024864668209732,159.423,5,6,7
631,TechnicolorMuseum,150,1,1,18.1914,-0.10559318075665568,17.128,1,0,0
632,TechnicolorMuseum,150,1,1,14.6022,-0.2646758850642346,20.394,2,0,0
633,TechnicolorMuseum,150,1,1,14.6007,-0.07272372178223156,74.244,3,0,0
634,TechnicolorMuseum,150,1,1,14.6023,-0.05249455380066911,102.824,4,0,0
635,TechnicolorMuseum,150,1,1,17.3391,-0.02283583498536771,116.523,5,0,0
636,TechnicolorMuseum,150,1,1,17.385,-0.016353766682092773,159.902,6,0,0
637,TechnicolorMuseum,150,1,1,17.385,-0.01640290296883134,159.423,7,0,0
638,TechnicolorMuseum,150,1,2,18.2964,-0.08353437285476129,20.394,1,2,0
639,TechnicolorMuseum,150,1,2,18.2869,-0.02307391843111902,74.244,1,3,0
640,TechnicolorMuseum,150,1,2,18.2862,-0.01666731502372986,102.824,1,4,0
641,TechnicolorMuseum,150,1,2,17.1768,-0.024228693047724483,116.523,1,5,0
642,TechnicolorMuseum,150,1,2,17.1926,-0.017557003664744664,159.902,1,6,0
643,TechnicolorMuseum,150,1,2,17.1926,-0.0176097551796165,159.423,1,7,0
644,TechnicolorMuseum,150,1,2,14.5966,-0.07277894509994073,74.244,2,3,0
645,TechnicolorMuseum,150,1,2,14.5963,-0.05255290593635728,102.824,2,4,0
646,TechnicolorMuseum,150,1,2,17.333,-0.02288818516516054,116.523,2,5,0
647,TechnicolorMuseum,150,1,2,17.3422,-0.016621430626258597,159.902,2,6,0
648,TechnicolorMuseum,150,1,2,17.3422,-0.01667137113214531,159.423,2,7,0
649,TechnicolorMuseum,150,1,2,14.6003,-0.05251400451256515,102.824,3,4,0
650,TechnicolorMuseum,150,1,2,17.3381,-0.02284441698205504,116.523,3,5,0
651,TechnicolorMuseum,150,1,2,17.3474,-0.016588910707808532,159.902,3,6,0
652,TechnicolorMuseum,150,1,2,17.3474,-0.01663875350482678,159.423,3,7,0
653,TechnicolorMuseum,150,1,2,17.3412,-0.022817812792324258,116.523,4,5,0
654,TechnicolorMuseum,150,1,2,17.3504,-0.01657014921639504,159.902,4,6,0
655,TechnicolorMuseum,150,1,2,17.3504,-0.01661993564291225,159.423,4,7,0
656,TechnicolorMuseum,150,1,2,17.3484,-0.01658265687733736,159.902,5,6,0
657,TechnicolorMuseum,150,1,2,17.3484,-0.016632480884188595,159.423,5,7,0
658,TechnicolorMuseum,150,1,2,17.385,-0.01640290296883134,159.423,6,7,0
659,TechnicolorMuseum,150,1,3,18.2964,-0.022945961963256312,74.244,1,2,3
660,TechnicolorMuseum,150,1,3,18.2964,-0.016568116393060002,102.824,1,2,4
661,TechnicolorMuseum,150,1,3,18.2964,-0.014620289556568244,116.523,1,2,5
662,TechnicolorMuseum,150,1,3,18.2964,-0.010654025590674299,159.902,1,2,6
663,TechnicolorMuseum,150,1,3,18.2964,-0.010686036519197365,159.423,1,2,7
664,TechnicolorMuseum,150,1,3,18.2869,-0.016660507274566257,102.824,1,3,4
665,TechnicolorMuseum,150,1,3,18.2869,-0.014701818525098055,116.523,1,3,5
666,TechnicolorMuseum,150,1,3,18.2869,-0.010713436980150348,159.902,1,3,6
667,TechnicolorMuseum,150,1,3,18.2869,-0.010745626415260036,159.423,1,3,7
668,TechnicolorMuseum,150,1,3,18.2862,-0.014707825922779187,116.523,1,4,5
669,TechnicolorMuseum,150,1,3,18.2862,-0.010717814661480151,159.902,1,4,6
670,TechnicolorMuseum,150,1,3,18.2862,-0.010750017249706749,159.423,1,4,7
671,TechnicolorMuseum,150,1,3,17.1768,-0.017655814186189042,159.902,1,5,6
672,TechnicolorMuseum,150,1,3,17.1768,-0.01770886258569968,159.423,1,5,7
673,TechnicolorMuseum,150,1,3,17.1926,-0.0176097551796165,159.423,1,6,7
674,TechnicolorMuseum,150,1,3,14.5966,-0.05254998832957286,102.824,2,3,4
675,TechnicolorMuseum,150,1,3,14.5966,-0.04637196090042309,116.523,2,3,5
676,TechnicolorMuseum,150,1,3,14.5966,-0.03379194756788533,159.902,2,3,6
677,TechnicolorMuseum,150,1,3,14.5966,-0.03389347835632248,159.423,2,3,7
678,TechnicolorMuseum,150,1,3,14.5963,-0.046374535499429305,116.523,2,4,5
679,TechnicolorMuseum,150,1,3,14.5963,-0.03379382371702669,159.902,2,4,6
680,TechnicolorMuseum,150,1,3,14.5963,-0.033895360142513944,159.423,2,4,7
681,TechnicolorMuseum,150,1,3,17.333,-0.0166789658665933,159.902,2,5,6
682,TechnicolorMuseum,150,1,3,17.333,-0.016729079242016533,159.423,2,5,7
683,TechnicolorMuseum,150,1,3,17.3422,-0.01667137113214531,159.423,2,6,7
684,TechnicolorMuseum,150,1,3,14.6003,-0.04634020751267989,116.523,3,4,5
685,TechnicolorMuseum,150,1,3,14.6003,-0.03376880839514202,159.902,3,4,6
686,TechnicolorMuseum,150,1,3,14.6003,-0.03387026965996123,159.423,3,4,7
687,TechnicolorMuseum,150,1,3,17.3381,-0.016647071331190352,159.902,3,5,6
688,TechnicolorMuseum,150,1,3,17.3381,-0.016697088876761818,159.423,3,5,7
689,TechnicolorMuseum,150,1,3,17.3474,-0.01663875350482678,159.423,3,6,7
690,TechnicolorMuseum,150,1,3,17.3412,-0.016627684456729745,159.902,4,5,6
691,TechnicolorMuseum,150,1,3,17.3412,-0.01667764375278347,159.423,4,5,7
692,TechnicolorMuseum,150,1,3,17.3504,-0.01661993564291225,159.423,4,6,7
693,TechnicolorMuseum,150,1,3,17.3484,-0.016632480884188595,159.423,5,6,7
694,TechnicolorMuseum,150,2,1,18.0934,-0.11131480616534335,17.128,1,0,0
695,TechnicolorMuseum,150,2,1,18.7798,-0.05983132293811898,20.394,2,0,0
696,TechnicolorMuseum,150,2,1,18.8561,-0.01540730564085985,74.244,3,0,0
697,TechnicolorMuseum,150,2,1,18.8582,-0.011104411421458025,102.824,4,0,0
698,TechnicolorMuseum,150,2,1,19.1193,-0.007558164482548518,116.523,5,0,0
699,TechnicolorMuseum,150,2,1,19.238,-0.004765418819026657,159.902,6,0,0
700,TechnicolorMuseum,150,2,1,19.238,-0.004779736926290437,159.423,7,0,0
701,TechnicolorMuseum,150,2,2,18.7287,-0.062336961851524965,20.394,1,2,0
702,TechnicolorMuseum,150,2,2,18.8039,-0.016110392759010845,74.244,1,3,0
703,TechnicolorMuseum,150,2,2,18.8028,-0.011643196140978748,102.824,1,4,0
704,TechnicolorMuseum,150,2,2,19.0661,-0.008014726706315502,116.523,1,5,0
705,TechnicolorMuseum,150,2,2,19.0888,-0.005698490325324267,159.902,1,6,0
706,TechnicolorMuseum,150,2,2,19.0888,-0.005715611925506363,159.423,1,7,0
707,TechnicolorMuseum,150,2,2,18.852,-0.015462528958569038,74.244,2,3,0
708,TechnicolorMuseum,150,2,2,18.8517,-0.011167626235120196,102.824,2,4,0
709,TechnicolorMuseum,150,2,2,19.1079,-0.007655999244784285,116.523,2,5,0
710,TechnicolorMuseum,150,2,2,19.1302,-0.005439581743818098,159.902,2,6,0
711,TechnicolorMuseum,150,2,2,19.1302,-0.005455925431085863,159.423,2,7,0
712,TechnicolorMuseum,150,2,2,18.8554,-0.011131642418112509,102.824,3,4,0
713,TechnicolorMuseum,150,2,2,19.1115,-0.007625104056709839,116.523,3,5,0
714,TechnicolorMuseum,150,2,2,19.1338,-0.0054170679541218954,159.902,3,6,0
715,TechnicolorMuseum,150,2,2,19.1338,-0.005433343996788413,159.423,3,7,0
716,TechnicolorMuseum,150,2,2,19.1138,-0.00760536546432892,116.523,4,5,0
717,TechnicolorMuseum,150,2,2,19.1361,-0.00540268414403823,159.902,4,6,0
718,TechnicolorMuseum,150,2,2,19.1361,-0.005418916969320619,159.423,4,7,0
719,TechnicolorMuseum,150,2,2,19.1416,-0.005368288076446822,159.902,5,6,0
720,TechnicolorMuseum,150,2,2,19.1416,-0.0053844175558106395,159.423,5,7,0
721,TechnicolorMuseum,150,2,2,19.238,-0.004779736926290437,159.423,6,7,0
722,TechnicolorMuseum,150,2,3,18.7287,-0.017123269220408386,74.244,1,2,3
723,TechnicolorMuseum,150,2,3,18.7287,-0.012363845016727614,102.824,1,2,4
724,TechnicolorMuseum,150,2,3,18.7287,-0.01091029238862714,116.523,1,2,5
725,TechnicolorMuseum,150,2,3,18.7287,-0.00795049467799027,159.902,1,2,6
726,TechnicolorMuseum,150,2,3,18.7287,-0.007974382617313688,159.423,1,2,7
727,TechnicolorMuseum,150,2,3,18.8039,-0.011632498249435942,102.824,1,3,4
728,TechnicolorMuseum,150,2,3,18.8039,-0.010264926237738484,116.523,1,3,5
729,TechnicolorMuseum,150,2,3,18.8039,-0.007480206626558776,159.902,1,3,6
730,TechnicolorMuseum,150,2,3,18.8039,-0.007502681545322828,159.423,1,3,7
731,TechnicolorMuseum,150,2,3,18.8028,-0.010274366434094545,116.523,1,4,5
732,TechnicolorMuseum,150,2,3,18.8028,-0.00748708584007704,159.902,1,4,6
733,TechnicolorMuseum,150,2,3,18.8028,-0.007509581428024806,159.423,1,4,7
734,TechnicolorMuseum,150,2,3,19.0661,-0.005840452277019683,159.902,1,5,6
735,TechnicolorMuseum,150,2,3,19.0661,-0.0058580004139929705,159.423,1,5,7
736,TechnicolorMuseum,150,2,3,19.0888,-0.005715611925506363,159.423,1,6,7
737,TechnicolorMuseum,150,2,3,18.852,-0.011164708628335794,102.824,2,3,4
738,TechnicolorMuseum,150,2,3,18.852,-0.009852132197076969,116.523,2,3,5
739,TechnicolorMuseum,150,2,3,18.852,-0.007179397380895797,159.902,2,3,6
740,TechnicolorMuseum,150,2,3,18.852,-0.007200968492626533,159.423,2,3,7
741,TechnicolorMuseum,150,2,3,18.8517,-0.009854706796083168,116.523,2,4,5
742,TechnicolorMuseum,150,2,3,18.8517,-0.007181273530037142,159.902,2,4,6
743,TechnicolorMuseum,150,2,3,18.8517,-0.007202850278817981,159.423,2,4,7
744,TechnicolorMuseum,150,2,3,19.1079,-0.0055790421633250325,159.902,2,5,6
745,TechnicolorMuseum,150,2,3,19.1079,-0.005595804871317183,159.423,2,5,7
746,TechnicolorMuseum,150,2,3,19.1302,-0.005455925431085863,159.423,2,6,7
747,TechnicolorMuseum,150,2,3,18.8554,-0.00982295340833999,116.523,3,4,5
748,TechnicolorMuseum,150,2,3,18.8554,-0.0071581343572938464,159.902,3,4,6
749,TechnicolorMuseum,150,2,3,18.8554,-0.007179641582456738,159.423,3,4,7
750,TechnicolorMuseum,150,2,3,19.1115,-0.005556528373628852,159.902,3,5,6
751,TechnicolorMuseum,150,2,3,19.1115,-0.005573223437019756,159.423,3,5,7
752,TechnicolorMuseum,150,2,3,19.1338,-0.005433343996788413,159.423,3,6,7
753,TechnicolorMuseum,150,2,3,19.1138,-0.005542144563545164,159.902,4,5,6
754,TechnicolorMuseum,150,2,3,19.1138,-0.005558796409551939,159.423,4,5,7
755,TechnicolorMuseum,150,2,3,19.1361,-0.005418916969320619,159.423,4,6,7
756,TechnicolorMuseum,150,2,3,19.1416,-0.0053844175558106395,159.423,5,6,7
757,TechnicolorMuseum,150,3,1,18.2815,-0.10033278841662767,17.128,1,0,0
758,TechnicolorMuseum,150,3,1,17.6327,-0.11607825831126804,20.394,2,0,0
759,TechnicolorMuseum,150,3,1,17.6062,-0.0322423360810301,74.244,3,0,0
760,TechnicolorMuseum,150,3,1,17.6072,-0.02327083171244069,102.824,4,0,0
761,TechnicolorMuseum,150,3,1,18.8117,-0.010197986663577163,116.523,5,0,0
762,TechnicolorMuseum,150,3,1,18.9326,-0.006675338644920009,159.902,6,0,0
763,TechnicolorMuseum,150,3,1,18.9326,-0.00669539526918951,159.423,7,0,0
764,TechnicolorMuseum,150,3,2,17.5995,-0.11770618809453767,20.394,1,2,0
765,TechnicolorMuseum,150,3,2,17.563,-0.03282420128225851,74.244,1,3,0
766,TechnicolorMuseum,150,3,2,17.5621,-0.023709445265696717,102.824,1,4,0
767,TechnicolorMuseum,150,3,2,18.7434,-0.010784137037323093,116.523,1,5,0
768,TechnicolorMuseum,150,3,2,18.76,-0.00775474978424284,159.902,1,6,0
769,TechnicolorMuseum,150,3,2,18.76,-0.007778049591338755,159.423,1,7,0
770,TechnicolorMuseum,150,3,2,17.5966,-0.032371639459080885,74.244,2,3,0
771,TechnicolorMuseum,150,3,2,17.5958,-0.023381700770248186,102.824,2,4,0
772,TechnicolorMuseum,150,3,2,18.7764,-0.010500931146640587,116.523,2,5,0
773,TechnicolorMuseum,150,3,2,18.7957,-0.007531488036422309,159.902,2,6,0
774,TechnicolorMuseum,150,3,2,18.7957,-0.007554117034555867,159.423,2,7,0
775,TechnicolorMuseum,150,3,2,17.6055,-0.02328736481755233,102.824,3,4,0
776,TechnicolorMuseum,150,3,2,18.7876,-0.010404812783742256,116.523,3,5,0
777,TechnicolorMuseum,150,3,2,18.807,-0.00746081975209817,159.902,3,6,0
778,TechnicolorMuseum,150,3,2,18.807,-0.007483236421344482,159.423,3,7,0
779,TechnicolorMuseum,150,3,2,18.7898,-0.010385932391030101,116.523,4,5,0
780,TechnicolorMuseum,150,3,2,18.8092,-0.007447061325061597,159.902,4,6,0
781,TechnicolorMuseum,150,3,2,18.8092,-0.007469436655940482,159.423,4,7,0
782,TechnicolorMuseum,150,3,2,18.8312,-0.007309477054696008,159.902,5,6,0
783,TechnicolorMuseum,150,3,2,18.8312,-0.00733143900190061,159.423,5,7,0
784,TechnicolorMuseum,150,3,2,18.9326,-0.00669539526918951,159.423,6,7,0
785,TechnicolorMuseum,150,3,3,17.5995,-0.03233257906362805,74.244,1,2,3
786,TechnicolorMuseum,150,3,3,17.5995,-0.0233457169532405,102.824,1,2,4
787,TechnicolorMuseum,150,3,3,17.5995,-0.02060108304798195,116.523,1,2,5
788,TechnicolorMuseum,150,3,3,17.5995,-0.0150123200460282,159.902,1,2,6
789,TechnicolorMuseum,150,3,3,17.5995,-0.015057425841942512,159.423,1,2,7
790,TechnicolorMuseum,150,3,3,17.563,-0.02370069244534351,102.824,1,3,4
791,TechnicolorMuseum,150,3,3,17.563,-0.020914325927070203,116.523,1,3,5
792,TechnicolorMuseum,150,3,3,17.563,-0.015240584858225673,159.902,1,3,6
793,TechnicolorMuseum,150,3,3,17.563,-0.015286376495235952,159.423,1,3,7
794,TechnicolorMuseum,150,3,3,17.5621,-0.0209220497240888,116.523,1,4,5
795,TechnicolorMuseum,150,3,3,17.5621,-0.015246213305649707,159.902,1,4,6
796,TechnicolorMuseum,150,3,3,17.5621,-0.015292021853810298,159.423,1,4,7
797,TechnicolorMuseum,150,3,3,18.7434,-0.007858563370064157,159.902,1,5,6
798,TechnicolorMuseum,150,3,3,18.7434,-0.007882175093932487,159.423,1,5,7
799,TechnicolorMuseum,150,3,3,18.76,-0.007778049591338755,159.423,1,6,7
800,TechnicolorMuseum,150,3,3,17.5966,-0.023373920485489783,102.824,2,3,4
801,TechnicolorMuseum,150,3,3,17.5966,-0.02062597083837527,116.523,2,3,5
802,TechnicolorMuseum,150,3,3,17.5966,-0.015030456154394576,159.902,2,3,6
803,TechnicolorMuseum,150,3,3,17.5966,-0.015075616441793225,159.423,2,3,7
804,TechnicolorMuseum,150,3,3,17.5958,-0.02063283643572513,116.523,2,4,5
805,TechnicolorMuseum,150,3,3,17.5958,-0.015035459218771495,159.902,2,4,6
806,TechnicolorMuseum,150,3,3,17.5958,-0.015080634538303755,159.423,2,4,7
807,TechnicolorMuseum,150,3,3,18.7764,-0.007652186964515774,159.902,2,5,6
808,TechnicolorMuseum,150,3,3,18.7764,-0.007675178612872679,159.423,2,5,7
809,TechnicolorMuseum,150,3,3,18.7957,-0.007554117034555867,159.423,2,6,7
810,TechnicolorMuseum,150,3,3,17.6055,-0.020549591067857854,116.523,3,4,5
811,TechnicolorMuseum,150,3,3,17.6055,-0.014974797063201217,159.902,3,4,6
812,TechnicolorMuseum,150,3,3,17.6055,-0.015019790118113451,159.423,3,4,7
813,TechnicolorMuseum,150,3,3,18.7876,-0.007582144063238727,159.902,3,5,6
814,TechnicolorMuseum,150,3,3,18.7876,-0.007604925261725089,159.423,3,5,7
815,TechnicolorMuseum,150,3,3,18.807,-0.007483236421344482,159.423,3,6,7
816,TechnicolorMuseum,150,3,3,18.7898,-0.007568385636202177,159.902,4,5,6
817,TechnicolorMuseum,150,3,3,18.7898,-0.007591125496321111,159.423,4,5,7
818,TechnicolorMuseum,150,3,3,18.8092,-0.007469436655940482,159.423,4,6,7
819,TechnicolorMuseum,150,3,3,18.8312,-0.00733143900190061,159.423,5,6,7
820,TechnicolorMuseum,150,4,1,16.7302,-0.19090378327884167,17.128,1,0,0
821,TechnicolorMuseum,150,4,1,16.0212,-0.19509659703834462,20.394,2,0,0
822,TechnicolorMuseum,150,4,1,15.984,-0.054091913151231075,74.244,3,0,0
823,TechnicolorMuseum,150,4,1,15.9864,-0.03903368863300397,102.824,4,0,0
824,TechnicolorMuseum,150,4,1,15.6058,-0.0377110098435502,116.523,5,0,0
825,TechnicolorMuseum,150,4,1,15.628,-0.027341746819927206,159.902,6,0,0
826,TechnicolorMuseum,150,4,1,15.628,-0.027423897430107324,159.423,7,0,0
827,TechnicolorMuseum,150,4,2,16.0516,-0.19360596253800136,20.394,1,2,0
828,TechnicolorMuseum,150,4,2,16.0029,-0.05383734712569366,74.244,1,3,0
829,TechnicolorMuseum,150,4,2,16.0039,-0.03886349490391347,102.824,1,4,0
830,TechnicolorMuseum,150,4,2,15.6823,-0.037054487096967986,116.523,1,5,0
831,TechnicolorMuseum,150,4,2,15.6877,-0.026968393140798744,159.902,1,6,0
832,TechnicolorMuseum,150,4,2,15.6877,-0.027049421978008196,159.423,1,7,0
833,TechnicolorMuseum,150,4,2,15.9798,-0.05414848337912829,74.244,2,3,0
834,TechnicolorMuseum,150,4,2,15.9811,-0.03908523301952852,102.824,2,4,0
835,TechnicolorMuseum,150,4,2,15.7544,-0.036435725135810094,116.523,2,5,0
836,TechnicolorMuseum,150,4,2,15.7602,-0.026514990431639386,159.902,2,6,0
837,TechnicolorMuseum,150,4,2,15.7602,-0.026594656981740405,159.423,2,7,0
838,TechnicolorMuseum,150,4,2,15.9851,-0.039046331595736415,102.824,3,4,0
839,TechnicolorMuseum,150,4,2,15.7655,-0.036340464972580526,116.523,3,5,0
840,TechnicolorMuseum,150,4,2,15.7712,-0.02644619829645658,159.902,3,6,0
841,TechnicolorMuseum,150,4,2,15.7712,-0.02652565815472046,159.423,3,7,0
842,TechnicolorMuseum,150,4,2,15.7664,-0.0363327411755619,116.523,4,5,0
843,TechnicolorMuseum,150,4,2,15.7722,-0.02643994446598542,159.902,4,6,0
844,TechnicolorMuseum,150,4,2,15.7722,-0.026519385534082285,159.423,4,7,0
845,TechnicolorMuseum,150,4,2,15.6102,-0.027453065002313915,159.902,5,6,0
846,TechnicolorMuseum,150,4,2,15.6102,-0.027535550077466858,159.423,5,7,0
847,TechnicolorMuseum,150,4,2,15.628,-0.027423897430107324,159.423,6,7,0
848,TechnicolorMuseum,150,4,3,16.0516,-0.05318140186412369,74.244,1,2,3
849,TechnicolorMuseum,150,4,3,16.0516,-0.038399595425192556,102.824,1,2,4
850,TechnicolorMuseum,150,4,3,16.0516,-0.033885155720329886,116.523,1,2,5
851,TechnicolorMuseum,150,4,3,16.0516,-0.02469262423234231,159.902,1,2,6
852,TechnicolorMuseum,150,4,3,16.0516,-0.024766815327775787,159.423,1,2,7
853,TechnicolorMuseum,150,4,3,16.0029,-0.03887322025986151,102.824,1,3,4
854,TechnicolorMuseum,150,4,3,16.0029,-0.0343030989590038,116.523,1,3,5
855,TechnicolorMuseum,150,4,3,16.0029,-0.024997185776287976,159.902,1,3,6
856,TechnicolorMuseum,150,4,3,16.0029,-0.025072291952854982,159.423,1,3,7
857,TechnicolorMuseum,150,4,3,16.0039,-0.03429451696231644,116.523,1,4,5
858,TechnicolorMuseum,150,4,3,16.0039,-0.024990931945816804,159.902,1,4,6
859,TechnicolorMuseum,150,4,3,16.0039,-0.025066019332216798,159.423,1,4,7
860,TechnicolorMuseum,150,4,3,15.6823,-0.027002163825343026,159.902,1,5,6
861,TechnicolorMuseum,150,4,3,15.6823,-0.027083294129454347,159.423,1,5,7
862,TechnicolorMuseum,150,4,3,15.6877,-0.027049421978008196,159.423,1,6,7
863,TechnicolorMuseum,150,4,3,15.9798,-0.03909787598226096,102.824,2,3,4
864,TechnicolorMuseum,150,4,3,15.9798,-0.03450134308248158,116.523,2,3,5
865,TechnicolorMuseum,150,4,3,15.9798,-0.025141649260171862,159.902,2,3,6
866,TechnicolorMuseum,150,4,3,15.9798,-0.025217189489596864,159.423,2,3,7
867,TechnicolorMuseum,150,4,3,15.9811,-0.03449018648678802,116.523,2,4,5
868,TechnicolorMuseum,150,4,3,15.9811,-0.025133519280559347,159.902,2,4,6
869,TechnicolorMuseum,150,4,3,15.9811,-0.02520903508276723,159.423,2,4,7
870,TechnicolorMuseum,150,4,3,15.7544,-0.026551262648372126,159.902,2,5,6
871,TechnicolorMuseum,150,4,3,15.7544,-0.026631038181441823,159.423,2,5,7
872,TechnicolorMuseum,150,4,3,15.7602,-0.026594656981740405,159.423,2,6,7
873,TechnicolorMuseum,150,4,3,15.9851,-0.03445585850003863,116.523,3,4,5
874,TechnicolorMuseum,150,4,3,15.9851,-0.025108503958674696,159.902,3,4,6
875,TechnicolorMuseum,150,4,3,15.9851,-0.025183944600214527,159.423,3,4,7
876,TechnicolorMuseum,150,4,3,15.7655,-0.026481845130142217,159.902,3,5,6
877,TechnicolorMuseum,150,4,3,15.7655,-0.02656141209235807,159.423,3,5,7
878,TechnicolorMuseum,150,4,3,15.7712,-0.02652565815472046,159.423,3,6,7
879,TechnicolorMuseum,150,4,3,15.7664,-0.02647621668271816,159.902,4,5,6
880,TechnicolorMuseum,150,4,3,15.7664,-0.026555766733783702,159.423,4,5,7
881,TechnicolorMuseum,150,4,3,15.7722,-0.026519385534082285,159.423,4,6,7
882,TechnicolorMuseum,150,4,3,15.6102,-0.027535550077466858,159.423,5,6,7
883,TechnicolorMuseum,150,5,1,13.9741,-0.3518157403082672,17.128,1,0,0
884,TechnicolorMuseum,150,5,1,16.2818,-0.18231832892027067,20.394,2,0,0
885,TechnicolorMuseum,150,5,1,16.3093,-0.04971041430957383,74.244,3,0,0
886,TechnicolorMuseum,150,5,1,16.3121,-0.03586614020073134,102.824,4,0,0
887,TechnicolorMuseum,150,5,1,14.7279,-0.04524514473537413,116.523,5,0,0
888,TechnicolorMuseum,150,5,1,14.6842,-0.033244112018611396,159.902,6,0,0
889,TechnicolorMuseum,150,5,1,14.6842,-0.03334399678841823,159.423,7,0,0
890,TechnicolorMuseum,150,5,2,16.254,-0.1836814749436108,20.394,1,2,0
891,TechnicolorMuseum,150,5,2,16.2804,-0.05009967135391412,74.244,1,3,0
892,TechnicolorMuseum,150,5,2,16.2797,-0.03618124173344746,102.824,1,4,0
893,TechnicolorMuseum,150,5,2,14.7248,-0.04527174892510492,116.523,1,5,0
894,TechnicolorMuseum,150,5,2,14.6814,-0.03326162274393066,159.902,1,6,0
895,TechnicolorMuseum,150,5,2,14.6814,-0.03336156012620513,159.423,1,7,0
896,TechnicolorMuseum,150,5,2,16.3101,-0.04969963902806963,74.244,2,3,0
897,TechnicolorMuseum,150,5,2,16.3122,-0.03586516766513654,102.824,2,4,0
898,TechnicolorMuseum,150,5,2,14.7538,-0.045022871021171786,116.523,2,5,0
899,TechnicolorMuseum,150,5,2,14.7108,-0.03307776012807845,159.902,2,6,0
900,TechnicolorMuseum,150,5,2,14.7108,-0.033177145079442735,159.423,2,7,0
901,TechnicolorMuseum,150,5,2,16.3112,-0.035874893021084577,102.824,3,4,0
902,TechnicolorMuseum,150,5,2,14.7552,-0.0450108562258095,116.523,3,5,0
903,TechnicolorMuseum,150,5,2,14.7122,-0.033069004765418825,159.902,3,6,0
904,TechnicolorMuseum,150,5,2,14.7122,-0.033168363410549295,159.423,3,7,0
905,TechnicolorMuseum,150,5,2,14.7563,-0.04500141602945342,116.523,4,5,0
906,TechnicolorMuseum,150,5,2,14.7133,-0.03306212555190054,159.902,4,6,0
907,TechnicolorMuseum,150,5,2,14.7133,-0.033161463527847296,159.423,4,7,0
908,TechnicolorMuseum,150,5,2,14.6852,-0.03323785818814024,159.902,5,6,0
909,TechnicolorMuseum,150,5,2,14.6852,-0.03333772416778005,159.423,5,7,0
910,TechnicolorMuseum,150,5,2,14.6842,-0.03334399678841823,159.423,6,7,0
911,TechnicolorMuseum,150,5,3,16.254,-0.05045525564355367,74.244,1,2,3
912,TechnicolorMuseum,150,5,3,16.254,-0.036431183381311745,102.824,1,2,4
913,TechnicolorMuseum,150,5,3,16.254,-0.03214815959081039,116.523,1,2,5
914,TechnicolorMuseum,150,5,3,16.254,-0.023426848944978793,159.902,1,2,6
915,TechnicolorMuseum,150,5,3,16.254,-0.023497236910608874,159.423,1,2,7
916,TechnicolorMuseum,150,5,3,16.2804,-0.03617443398428382,102.824,1,3,4
917,TechnicolorMuseum,150,5,3,16.2804,-0.031921594878264375,116.523,1,3,5
918,TechnicolorMuseum,150,5,3,16.2804,-0.023261747820540083,159.902,1,3,6
919,TechnicolorMuseum,150,5,3,16.2804,-0.023331639725761025,159.423,1,3,7
920,TechnicolorMuseum,150,5,3,16.2797,-0.03192760227594554,116.523,1,4,5
921,TechnicolorMuseum,150,5,3,16.2797,-0.02326612550186991,159.902,1,4,6
922,TechnicolorMuseum,150,5,3,16.2797,-0.02333603056020776,159.423,1,4,7
923,TechnicolorMuseum,150,5,3,14.7248,-0.03299020650148216,159.902,1,5,6
924,TechnicolorMuseum,150,5,3,14.7248,-0.03308932839050827,159.423,1,5,7
925,TechnicolorMuseum,150,5,3,14.6814,-0.03336156012620513,159.423,1,6,7
926,TechnicolorMuseum,150,5,3,16.3101,-0.03588559091262742,102.824,2,3,4
927,TechnicolorMuseum,150,5,3,16.3101,-0.03166670957665012,116.523,2,3,5
928,TechnicolorMuseum,150,5,3,16.3101,-0.023076009055546534,159.902,2,3,6
929,TechnicolorMuseum,150,5,3,16.3101,-0.023145342892807196,159.423,2,3,7
930,TechnicolorMuseum,150,5,3,16.3122,-0.03164868738360666,116.523,2,4,5
931,TechnicolorMuseum,150,5,3,16.3122,-0.023062876011557078,159.902,2,4,6
932,TechnicolorMuseum,150,5,3,16.3122,-0.02313217038946701,159.423,2,4,7
933,TechnicolorMuseum,150,5,3,14.7538,-0.032808845417818415,159.902,2,5,6
934,TechnicolorMuseum,150,5,3,14.7538,-0.03290742239200115,159.423,2,5,7
935,TechnicolorMuseum,150,5,3,14.7108,-0.033177145079442735,159.423,2,6,7
936,TechnicolorMuseum,150,5,3,16.3112,-0.03165726938029403,116.523,3,4,5
937,TechnicolorMuseum,150,5,3,16.3112,-0.023069129842028246,159.902,3,4,6
938,TechnicolorMuseum,150,5,3,16.3112,-0.023138443010105196,159.423,3,4,7
939,TechnicolorMuseum,150,5,3,14.7552,-0.032800090055158784,159.902,3,5,6
940,TechnicolorMuseum,150,5,3,14.7552,-0.032898640723107705,159.423,3,5,7
941,TechnicolorMuseum,150,5,3,14.7122,-0.033168363410549295,159.423,3,6,7
942,TechnicolorMuseum,150,5,3,14.7563,-0.03279321084164051,159.902,4,5,6
943,TechnicolorMuseum,150,5,3,14.7563,-0.03289174084040571,159.423,4,5,7
944,TechnicolorMuseum,150,5,3,14.7133,-0.033161463527847296,159.423,4,6,7
945,TechnicolorMuseum,150,5,3,14.6852,-0.03333772416778005,159.423,5,6,7
946,TechnicolorMuseum,200,1,1,16.4158,-0.20925969173283507,17.128,1,0,0
