,Dataset,Frame,Synthesized View,X.passes,WS.PSNR,CEL,theo_time,p1,p2,p3
336,ClassroomVideo,40,1,2,34.7988,0.10094472827977599,146.603,3,6,0
337,ClassroomVideo,40,1,2,34.7983,0.09764438843176973,151.553,3,7,0
338,ClassroomVideo,40,1,2,34.8054,0.10210831948247204,144.997,4,5,0
339,ClassroomVideo,40,1,2,34.8065,0.10099725107944585,146.603,4,6,0
340,ClassroomVideo,40,1,2,34.8058,0.09769387606975777,151.553,4,7,0
341,ClassroomVideo,40,1,2,34.7999,0.10095223153687169,146.603,5,6,0
342,ClassroomVideo,40,1,2,34.7992,0.0976503269483283,151.553,5,7,0
343,ClassroomVideo,40,1,2,34.7825,0.09754013447440829,151.553,6,7,0
344,ClassroomVideo,40,1,3,13.5115,-0.04531550092537626,143.185,1,2,3
345,ClassroomVideo,40,1,3,13.5115,-0.04525008368667709,143.392,1,2,4
346,ClassroomVideo,40,1,3,13.5115,-0.04474920170762153,144.997,1,2,5
347,ClassroomVideo,40,1,3,13.5115,-0.04425898515037209,146.603,1,2,6
348,ClassroomVideo,40,1,3,13.5115,-0.0428134052113782,151.553,1,2,7
349,ClassroomVideo,40,1,3,34.5695,0.10160608681097968,143.392,1,3,4
350,ClassroomVideo,40,1,3,34.5695,0.1004813892701228,144.997,1,3,5
351,ClassroomVideo,40,1,3,34.5695,0.09938064023246453,146.603,1,3,6
352,ClassroomVideo,40,1,3,34.5695,0.09613468555554822,151.553,1,3,7
353,ClassroomVideo,40,1,3,34.5817,0.10056552894197808,144.997,1,4,5
354,ClassroomVideo,40,1,3,34.5817,0.09946385817479858,146.603,1,4,6
355,ClassroomVideo,40,1,3,34.5817,0.09621518544667541,151.553,1,4,7
356,ClassroomVideo,40,1,3,34.5753,0.09942020286078727,146.603,1,5,6
357,ClassroomVideo,40,1,3,34.5753,0.0961729559955923,151.553,1,5,7
358,ClassroomVideo,40,1,3,34.5626,0.09608915692859926,151.553,1,6,7
359,ClassroomVideo,40,1,3,34.6015,0.10182925128319573,143.392,2,3,4
360,ClassroomVideo,40,1,3,34.6015,0.10070208349138259,144.997,2,3,5
361,ClassroomVideo,40,1,3,34.6015,0.0995989168025211,146.603,2,3,6
362,ClassroomVideo,40,1,3,34.6015,0.09634583281096383,151.553,2,3,7
363,ClassroomVideo,40,1,3,34.6121,0.10077518845217485,144.997,2,4,5
364,ClassroomVideo,40,1,3,34.6121,0.0996712209163523,146.603,2,4,6
365,ClassroomVideo,40,1,3,34.6121,0.09641577533932023,151.553,2,4,7
366,ClassroomVideo,40,1,3,34.6054,0.09962551925949675,146.603,2,5,6
367,ClassroomVideo,40,1,3,34.6054,0.09637156638271761,151.553,2,5,7
368,ClassroomVideo,40,1,3,34.6027,0.0963537508330419,151.553,2,6,7
369,ClassroomVideo,40,1,3,34.7978,0.10205590460492286,144.997,3,4,5
370,ClassroomVideo,40,1,3,34.7978,0.10093790713696174,146.603,3,4,6
371,ClassroomVideo,40,1,3,34.7978,0.0976410892559039,151.553,3,4,7
372,ClassroomVideo,40,1,3,34.7977,0.1009372250226803,146.603,3,5,6
373,ClassroomVideo,40,1,3,34.7977,0.0976404294207307,151.553,3,5,7
374,ClassroomVideo,40,1,3,34.7988,0.09764768760763562,151.553,3,6,7
375,ClassroomVideo,40,1,3,34.8054,0.10098974782235014,146.603,4,5,6
376,ClassroomVideo,40,1,3,34.8054,0.09769123672906507,151.553,4,5,7
377,ClassroomVideo,40,1,3,34.8065,0.09769849491596999,151.553,4,6,7
378,ClassroomVideo,40,1,3,34.7999,0.09765494579454054,151.553,5,6,7
379,ClassroomVideo,40,2,1,15.1654,-0.035818484904611966,134.975,1,0,0
380,ClassroomVideo,40,2,1,32.2869,0.08611628982744364,142.678,2,0,0
381,ClassroomVideo,40,2,1,32.3048,0.08593637601704089,143.185,3,0,0
382,ClassroomVideo,40,2,1,32.3065,0.0858241742914528,143.392,4,0,0
383,ClassroomVideo,40,2,1,32.6484,0.08723214963068202,144.997,5,0,0
384,ClassroomVideo,40,2,1,32.8861,0.0878979284189273,146.603,6,0,0
385,ClassroomVideo,40,2,1,32.8423,0.08473801244449138,151.553,7,0,0
386,ClassroomVideo,40,2,2,32.3179,0.08633356228710805,142.678,1,2,0
387,ClassroomVideo,40,2,2,32.3357,0.08615218074518981,143.185,1,3,0
388,ClassroomVideo,40,2,2,32.3363,0.08603199620620398,143.392,1,4,0
389,ClassroomVideo,40,2,2,32.6812,0.08745836120747323,144.997,1,5,0
390,ClassroomVideo,40,2,2,32.9225,0.08814621801736662,146.603,1,6,0
391,ClassroomVideo,40,2,2,32.8785,0.08497687277718027,151.553,1,7,0
392,ClassroomVideo,40,2,2,32.2981,0.08588958340608302,143.185,2,3,0
393,ClassroomVideo,40,2,2,32.2978,0.08576350145056909,143.392,2,4,0
394,ClassroomVideo,40,2,2,32.5883,0.08681765829637851,144.997,2,5,0
395,ClassroomVideo,40,2,2,32.7818,0.08718648322339922,146.603,2,6,0
396,ClassroomVideo,40,2,2,32.7847,0.0843579473847433,151.553,2,7,0
397,ClassroomVideo,40,2,2,32.3047,0.08581162128989063,143.392,3,4,0
398,ClassroomVideo,40,2,2,32.5955,0.08686731449616199,144.997,3,5,0
399,ClassroomVideo,40,2,2,32.7893,0.08723764179450623,146.603,3,6,0
400,ClassroomVideo,40,2,2,32.7924,0.08440875469307768,151.553,3,7,0
401,ClassroomVideo,40,2,2,32.5975,0.08688110788499069,144.997,4,5,0
402,ClassroomVideo,40,2,2,32.7913,0.08725128408013477,146.603,4,6,0
403,ClassroomVideo,40,2,2,32.7945,0.08442261123171431,151.553,4,7,0
404,ClassroomVideo,40,2,2,32.8475,0.08763463230629658,146.603,5,6,0
405,ClassroomVideo,40,2,2,32.8509,0.08479475826938433,151.553,5,7,0
406,ClassroomVideo,40,2,2,32.8895,0.08504945464622936,151.553,6,7,0
407,ClassroomVideo,40,2,3,32.3179,0.08602786604742117,143.185,1,2,3
408,ClassroomVideo,40,2,3,32.3179,0.08590367663467978,143.392,1,2,4
409,ClassroomVideo,40,2,3,32.3179,0.08495279212673366,144.997,1,2,5
410,ClassroomVideo,40,2,3,32.3179,0.08402215507186074,146.603,1,2,6
411,ClassroomVideo,40,2,3,32.3179,0.08127783679636828,151.553,1,2,7
412,ClassroomVideo,40,2,3,32.3357,0.08602781187234994,143.392,1,3,4
413,ClassroomVideo,40,2,3,32.3357,0.0850755532873094,144.997,1,3,5
414,ClassroomVideo,40,2,3,32.3357,0.0841435714139547,146.603,1,3,6
415,ClassroomVideo,40,2,3,32.3357,0.08139528745719321,151.553,1,3,7
416,ClassroomVideo,40,2,3,32.3363,0.08507969130395801,144.997,1,4,5
417,ClassroomVideo,40,2,3,32.3363,0.08414766409964326,146.603,1,4,6
418,ClassroomVideo,40,2,3,32.3363,0.08139924646823224,151.553,1,4,7
419,ClassroomVideo,40,2,3,32.6812,0.08650027625628395,146.603,1,5,6
420,ClassroomVideo,40,2,3,32.6812,0.08367501798050846,151.553,1,5,7
421,ClassroomVideo,40,2,3,32.9225,0.08526720025337671,151.553,1,6,7
422,ClassroomVideo,40,2,3,32.2981,0.08576559361749608,143.392,2,3,4
423,ClassroomVideo,40,2,3,32.2981,0.08481623757732916,144.997,2,3,5
424,ClassroomVideo,40,2,3,32.2981,0.08388709644413823,146.603,2,3,6
425,ClassroomVideo,40,2,3,32.2981,0.08114718943207985,151.553,2,3,7
426,ClassroomVideo,40,2,3,32.2978,0.08481416856900488,144.997,2,4,5
427,ClassroomVideo,40,2,3,32.2978,0.08388505010129398,146.603,2,4,6
428,ClassroomVideo,40,2,3,32.2978,0.08114520992656037,151.553,2,4,7
429,ClassroomVideo,40,2,3,32.5883,0.08586659208883854,146.603,2,5,6
430,ClassroomVideo,40,2,3,32.5883,0.08306203110463005,151.553,2,5,7
431,ClassroomVideo,40,2,3,32.7818,0.08433881216472124,151.553,2,6,7
432,ClassroomVideo,40,2,3,32.3047,0.08486175576046398,144.997,3,4,5
433,ClassroomVideo,40,2,3,32.3047,0.0839321159867124,146.603,3,4,6
434,ClassroomVideo,40,2,3,32.3047,0.08119073855350932,151.553,3,4,7
435,ClassroomVideo,40,2,3,32.5955,0.08591570431710129,146.603,3,5,6
436,ClassroomVideo,40,2,3,32.5955,0.08310953923709859,151.553,3,5,7
437,ClassroomVideo,40,2,3,32.7893,0.08438829980270926,151.553,3,6,7
438,ClassroomVideo,40,2,3,32.5975,0.08592934660272979,146.603,4,5,6
439,ClassroomVideo,40,2,3,32.5975,0.08312273594056202,151.553,4,5,7
440,ClassroomVideo,40,2,3,32.7913,0.08440149650617276,151.553,4,6,7
441,ClassroomVideo,40,2,3,32.8475,0.08477232387349638,151.553,5,6,7
442,ClassroomVideo,40,3,1,36.6107,0.12306501203926655,134.975,1,0,0
443,ClassroomVideo,40,3,1,36.5899,0.11627510898666929,142.678,2,0,0
444,ClassroomVideo,40,3,1,36.5827,0.11581310891504,143.185,3,0,0
445,ClassroomVideo,40,3,1,36.6071,0.115816084579335,143.392,4,0,0
446,ClassroomVideo,40,3,1,36.4496,0.11344786443857456,144.997,5,0,0
447,ClassroomVideo,40,3,1,36.3422,0.11147248009931582,146.603,6,0,0
448,ClassroomVideo,40,3,1,36.3045,0.10758282581011262,151.553,7,0,0
449,ClassroomVideo,40,3,2,36.611,0.11642299443502149,142.678,1,2,0
450,ClassroomVideo,40,3,2,36.611,0.1160107553165485,143.185,1,3,0
451,ClassroomVideo,40,3,2,36.6388,0.116037156884624,143.392,1,4,0
452,ClassroomVideo,40,3,2,36.7294,0.1153775595357145,144.997,1,5,0
453,ClassroomVideo,40,3,2,36.7313,0.11412658676834714,146.603,1,6,0
454,ClassroomVideo,40,3,2,36.7299,0.11038976463679373,151.553,1,7,0
455,ClassroomVideo,40,3,2,36.5899,0.1158633935118902,143.185,2,3,0
456,ClassroomVideo,40,3,2,36.6176,0.11588931042178088,143.392,2,4,0
457,ClassroomVideo,40,3,2,36.7077,0.11522790126692277,144.997,2,5,0
458,ClassroomVideo,40,3,2,36.7098,0.11397993219784043,146.603,2,6,0
459,ClassroomVideo,40,3,2,36.7086,0.1102492197449077,151.553,2,7,0
460,ClassroomVideo,40,3,2,36.6103,0.1158384010265566,143.392,3,4,0
461,ClassroomVideo,40,3,2,36.7003,0.11517686572825643,144.997,3,5,0
462,ClassroomVideo,40,3,2,36.7023,0.11392877362673343,146.603,3,6,0
463,ClassroomVideo,40,3,2,36.7012,0.11020039194209287,151.553,3,7,0
464,ClassroomVideo,40,3,2,36.6982,0.11516238266998627,144.997,4,5,0
465,ClassroomVideo,40,3,2,36.6999,0.11391240288397918,146.603,4,6,0
466,ClassroomVideo,40,3,2,36.6986,0.11018323622759034,151.553,4,7,0
467,ClassroomVideo,40,3,2,36.4523,0.11222348792316665,146.603,5,6,0
468,ClassroomVideo,40,3,2,36.4511,0.10855014417398531,151.553,5,7,0
469,ClassroomVideo,40,3,2,36.3416,0.10782762465936009,151.553,6,7,0
470,ClassroomVideo,40,3,3,36.611,0.1160107553165485,143.185,1,2,3
471,ClassroomVideo,40,3,3,36.611,0.11584328274938628,143.392,1,2,4
472,ClassroomVideo,40,3,3,36.611,0.11456099091705342,144.997,1,2,5
473,ClassroomVideo,40,3,3,36.611,0.11330600328779081,146.603,1,2,6
474,ClassroomVideo,40,3,3,36.611,0.10960522061589013,151.553,1,2,7
475,ClassroomVideo,40,3,3,36.611,0.11584328274938628,143.392,1,3,4
476,ClassroomVideo,40,3,3,36.611,0.11456099091705342,144.997,1,3,5
477,ClassroomVideo,40,3,3,36.611,0.11330600328779081,146.603,1,3,6
478,ClassroomVideo,40,3,3,36.611,0.10960522061589013,151.553,1,3,7
479,ClassroomVideo,40,3,3,36.6388,0.11475271902177288,144.997,1,4,5
480,ClassroomVideo,40,3,3,36.6388,0.11349563105802747,146.603,1,4,6
481,ClassroomVideo,40,3,3,36.6388,0.10978865479403248,151.553,1,4,7
482,ClassroomVideo,40,3,3,36.7294,0.11411362659700004,146.603,1,5,6
483,ClassroomVideo,40,3,3,36.7294,0.11038646546092785,151.553,1,5,7
484,ClassroomVideo,40,3,3,36.7313,0.11039900232921815,151.553,1,6,7
485,ClassroomVideo,40,3,3,36.5899,0.11569613367551886,143.392,2,3,4
486,ClassroomVideo,40,3,3,36.5899,0.1144154706649103,144.997,2,3,5
487,ClassroomVideo,40,3,3,36.5899,0.11316207717440979,146.603,2,3,6
488,ClassroomVideo,40,3,3,36.5899,0.1094659953943505,151.553,2,3,7
489,ClassroomVideo,40,3,3,36.6176,0.11460650910018828,144.997,2,4,5
490,ClassroomVideo,40,3,3,36.6176,0.11335102283036501,146.603,2,4,6
491,ClassroomVideo,40,3,3,36.6176,0.10964876973731964,151.553,2,4,7
492,ClassroomVideo,40,3,3,36.7077,0.11396560779793048,146.603,2,5,6
493,ClassroomVideo,40,3,3,36.7077,0.11024328122834917,151.553,2,5,7
494,ClassroomVideo,40,3,3,36.7098,0.11025713776698581,151.553,2,6,7
495,ClassroomVideo,40,3,3,36.6103,0.1145561632309634,144.997,3,4,5
496,ClassroomVideo,40,3,3,36.6103,0.11330122848782086,146.603,3,4,6
497,ClassroomVideo,40,3,3,36.6103,0.10960060176967795,151.553,3,4,7
498,ClassroomVideo,40,3,3,36.7003,0.11391513134110487,146.603,3,5,6
499,ClassroomVideo,40,3,3,36.7003,0.1101944534255343,151.553,3,5,7
500,ClassroomVideo,40,3,3,36.7023,0.11020765012899779,151.553,3,6,7
501,ClassroomVideo,40,3,3,36.6982,0.11390080694119492,146.603,4,5,6
502,ClassroomVideo,40,3,3,36.6982,0.11018059688689766,151.553,4,5,7
503,ClassroomVideo,40,3,3,36.6999,0.1101918140848416,151.553,4,6,7
504,ClassroomVideo,40,3,3,36.4523,0.10855806219606343,151.553,5,6,7
505,ClassroomVideo,40,4,1,35.1346,0.11212891276162253,134.975,1,0,0
506,ClassroomVideo,40,4,1,35.1329,0.10606330338244158,142.678,2,0,0
507,ClassroomVideo,40,4,1,35.1321,0.10568215944407586,143.185,3,0,0
508,ClassroomVideo,40,4,1,35.0654,0.10506443874135235,143.392,4,0,0
509,ClassroomVideo,40,4,1,35.0526,0.1038131823417036,144.997,5,0,0
510,ClassroomVideo,40,4,1,35.0401,0.10259067004085866,146.603,6,0,0
511,ClassroomVideo,40,4,1,35.021,0.09911384136242768,151.553,7,0,0
512,ClassroomVideo,40,4,2,35.1346,0.10607521832377802,142.678,1,2,0
513,ClassroomVideo,40,4,2,35.1346,0.10569961937353772,143.185,1,3,0
514,ClassroomVideo,40,4,2,35.1346,0.10554703191251952,143.392,1,4,0
515,ClassroomVideo,40,4,2,35.1346,0.10437871128368172,144.997,1,5,0
516,ClassroomVideo,40,4,2,35.1346,0.10323526803680687,146.603,1,6,0
517,ClassroomVideo,40,4,2,35.1346,0.09986341411915303,151.553,1,7,0
518,ClassroomVideo,40,4,2,35.1329,0.10568774662150364,143.185,2,3,0
519,ClassroomVideo,40,4,2,35.1329,0.10553517629993305,143.392,2,4,0
520,ClassroomVideo,40,4,2,35.1329,0.10436698690317729,144.997,2,5,0
521,ClassroomVideo,40,4,2,35.1329,0.10322367209402263,146.603,2,6,0
522,ClassroomVideo,40,4,2,35.1329,0.09985219692120909,151.553,2,7,0
523,ClassroomVideo,40,4,2,35.1321,0.10552959718812766,143.392,3,4,0
524,ClassroomVideo,40,4,2,35.1321,0.10436146954764582,144.997,3,5,0
525,ClassroomVideo,40,4,2,35.1321,0.10321821517977123,146.603,3,6,0
526,ClassroomVideo,40,4,2,35.1321,0.0998469182398237,151.553,3,7,0
527,ClassroomVideo,40,4,2,35.0643,0.10389387366635172,144.997,4,5,0
528,ClassroomVideo,40,4,2,35.0643,0.10275574169696393,146.603,4,6,0
529,ClassroomVideo,40,4,2,35.0641,0.09939823032206557,151.553,4,7,0
530,ClassroomVideo,40,4,2,35.0526,0.10267593432603697,146.603,5,6,0
531,ClassroomVideo,40,4,2,35.0523,0.09932036977163107,151.553,5,7,0
532,ClassroomVideo,40,4,2,35.0399,0.09923855021015753,151.553,6,7,0
533,ClassroomVideo,40,4,3,35.1346,0.10569961937353772,143.185,1,2,3
534,ClassroomVideo,40,4,3,35.1346,0.10554703191251952,143.392,1,2,4
535,ClassroomVideo,40,4,3,35.1346,0.10437871128368172,144.997,1,2,5
536,ClassroomVideo,40,4,3,35.1346,0.10323526803680687,146.603,1,2,6
537,ClassroomVideo,40,4,3,35.1346,0.09986341411915303,151.553,1,2,7
538,ClassroomVideo,40,4,3,35.1346,0.10554703191251952,143.392,1,3,4
539,ClassroomVideo,40,4,3,35.1346,0.10437871128368172,144.997,1,3,5
540,ClassroomVideo,40,4,3,35.1346,0.10323526803680687,146.603,1,3,6
541,ClassroomVideo,40,4,3,35.1346,0.09986341411915303,151.553,1,3,7
542,ClassroomVideo,40,4,3,35.1346,0.10437871128368172,144.997,1,4,5
543,ClassroomVideo,40,4,3,35.1346,0.10323526803680687,146.603,1,4,6
544,ClassroomVideo,40,4,3,35.1346,0.09986341411915303,151.553,1,4,7
545,ClassroomVideo,40,4,3,35.1346,0.10323526803680687,146.603,1,5,6
546,ClassroomVideo,40,4,3,35.1346,0.09986341411915303,151.553,1,5,7
547,ClassroomVideo,40,4,3,35.1346,0.09986341411915303,151.553,1,6,7
548,ClassroomVideo,40,4,3,35.1329,0.10553517629993305,143.392,2,3,4
549,ClassroomVideo,40,4,3,35.1329,0.10436698690317729,144.997,2,3,5
550,ClassroomVideo,40,4,3,35.1329,0.10322367209402263,146.603,2,3,6
551,ClassroomVideo,40,4,3,35.1329,0.09985219692120909,151.553,2,3,7
552,ClassroomVideo,40,4,3,35.1329,0.10436698690317729,144.997,2,4,5
553,ClassroomVideo,40,4,3,35.1329,0.10322367209402263,146.603,2,4,6
554,ClassroomVideo,40,4,3,35.1329,0.09985219692120909,151.553,2,4,7
555,ClassroomVideo,40,4,3,35.1329,0.10322367209402263,146.603,2,5,6
556,ClassroomVideo,40,4,3,35.1329,0.09985219692120909,151.553,2,5,7
557,ClassroomVideo,40,4,3,35.1329,0.09985219692120909,151.553,2,6,7
558,ClassroomVideo,40,4,3,35.1321,0.10436146954764582,144.997,3,4,5
559,ClassroomVideo,40,4,3,35.1321,0.10321821517977123,146.603,3,4,6
560,ClassroomVideo,40,4,3,35.1321,0.0998469182398237,151.553,3,4,7
561,ClassroomVideo,40,4,3,35.1321,0.10321821517977123,146.603,3,5,6
562,ClassroomVideo,40,4,3,35.1321,0.0998469182398237,151.553,3,5,7
563,ClassroomVideo,40,4,3,35.1321,0.0998469182398237,151.553,3,6,7
564,ClassroomVideo,40,4,3,35.0643,0.10275574169696393,146.603,4,5,6
565,ClassroomVideo,40,4,3,35.0643,0.09939954999241192,151.553,4,5,7
566,ClassroomVideo,40,4,3,35.0643,0.09939954999241192,151.553,4,6,7
567,ClassroomVideo,40,4,3,35.0526,0.09932234927715056,151.553,5,6,7
568,ClassroomVideo,40,5,1,14.9725,-0.037247638451565104,134.975,1,0,0
569,ClassroomVideo,40,5,1,15.6645,-0.030386604802422237,142.678,2,0,0
570,ClassroomVideo,40,5,1,33.9451,0.09739218493557283,143.185,3,0,0
571,ClassroomVideo,40,5,1,33.9501,0.09728645949564829,143.392,4,0,0
572,ClassroomVideo,40,5,1,33.9527,0.09622750815534113,144.997,5,0,0
573,ClassroomVideo,40,5,1,33.9461,0.09512833980205043,146.603,6,0,0
574,ClassroomVideo,40,5,1,33.9261,0.09188930605134836,151.553,7,0,0
575,ClassroomVideo,40,5,2,15.6641,-0.030389408318030817,142.678,1,2,0
576,ClassroomVideo,40,5,2,33.6235,0.09514613960959598,143.185,1,3,0
577,ClassroomVideo,40,5,2,33.6281,0.09504086699397458,143.392,1,4,0
578,ClassroomVideo,40,5,2,33.6305,0.09400539321503201,144.997,1,5,0
579,ClassroomVideo,40,5,2,33.626,0.09294489198720352,146.603,1,6,0
580,ClassroomVideo,40,5,2,33.6055,0.08977387448615336,151.553,1,7,0
581,ClassroomVideo,40,5,2,33.6445,0.09529280301707581,143.185,2,3,0
582,ClassroomVideo,40,5,2,33.6461,0.09516639700959606,143.392,2,4,0
583,ClassroomVideo,40,5,2,33.6486,0.09413022338393208,144.997,2,5,0
584,ClassroomVideo,40,5,2,33.6429,0.09306016930076463,146.603,2,6,0
585,ClassroomVideo,40,5,2,33.6189,0.08986229239935861,151.553,2,7,0
586,ClassroomVideo,40,5,2,33.9453,0.09725298482481591,143.392,3,4,0
587,ClassroomVideo,40,5,2,33.9455,0.09617785195555771,144.997,3,5,0
588,ClassroomVideo,40,5,2,33.9452,0.09512220077351759,146.603,3,6,0
589,ClassroomVideo,40,5,2,33.9497,0.09204502715221738,151.553,3,7,0
590,ClassroomVideo,40,5,2,33.9505,0.09621233542762951,144.997,4,5,0
591,ClassroomVideo,40,5,2,33.9501,0.09515562437330749,146.603,4,6,0
592,ClassroomVideo,40,5,2,33.9547,0.09207801891087608,151.553,4,7,0
593,ClassroomVideo,40,5,2,33.9524,0.09517131300178029,146.603,5,6,0
594,ClassroomVideo,40,5,2,33.9569,0.09209253528468588,151.553,5,7,0
595,ClassroomVideo,40,5,2,33.9508,0.0920522853391223,151.553,6,7,0
596,ClassroomVideo,40,5,3,15.6641,-0.030281803261514827,143.185,1,2,3
597,ClassroomVideo,40,5,3,15.6641,-0.030238088596295475,143.392,1,2,4
598,ClassroomVideo,40,5,3,15.6641,-0.029903377311254715,144.997,1,2,5
599,ClassroomVideo,40,5,3,15.6641,-0.02957579312838073,146.603,1,2,6
600,ClassroomVideo,40,5,3,15.6641,-0.028609793273640247,151.553,1,2,7
601,ClassroomVideo,40,5,3,33.6235,0.0950087871010935,143.392,1,3,4
602,ClassroomVideo,40,5,3,33.6235,0.09395711635413145,144.997,1,3,5
603,ClassroomVideo,40,5,3,33.6235,0.09292783913016786,146.603,1,3,6
604,ClassroomVideo,40,5,3,33.6235,0.08989264481732463,151.553,1,3,7
605,ClassroomVideo,40,5,3,33.6281,0.09398884114843757,144.997,1,4,5
606,ClassroomVideo,40,5,3,33.6281,0.09295921638711352,146.603,1,4,6
607,ClassroomVideo,40,5,3,33.6281,0.08992299723529065,151.553,1,4,7
608,ClassroomVideo,40,5,3,33.6305,0.09297558712986771,146.603,1,5,6
609,ClassroomVideo,40,5,3,33.6305,0.08993883327944678,151.553,1,5,7
610,ClassroomVideo,40,5,3,33.626,0.08990914069665396,151.553,1,6,7
611,ClassroomVideo,40,5,3,33.6445,0.09515523878598528,143.392,2,3,4
612,ClassroomVideo,40,5,3,33.6445,0.09410194693683317,144.997,2,3,5
613,ClassroomVideo,40,5,3,33.6445,0.09307108312926747,146.603,2,3,6
614,ClassroomVideo,40,5,3,33.6445,0.09003121020369112,151.553,2,3,7
615,ClassroomVideo,40,5,3,33.6461,0.09411298164789614,144.997,2,4,5
616,ClassroomVideo,40,5,3,33.6461,0.09308199695777028,146.603,2,4,6
617,ClassroomVideo,40,5,3,33.6461,0.09004176756646189,151.553,2,4,7
618,ClassroomVideo,40,5,3,33.6486,0.09309904981480598,146.603,2,5,6
619,ClassroomVideo,40,5,3,33.6486,0.09005826344579125,151.553,2,5,7
620,ClassroomVideo,40,5,3,33.6429,0.09002065284092033,151.553,2,6,7
621,ClassroomVideo,40,5,3,33.9453,0.09617647261667484,144.997,3,4,5
622,ClassroomVideo,40,5,3,33.9453,0.09512288288779903,146.603,3,4,6
623,ClassroomVideo,40,5,3,33.9453,0.09201599440459775,151.553,3,4,7
624,ClassroomVideo,40,5,3,33.9455,0.09512424711636189,146.603,3,5,6
625,ClassroomVideo,40,5,3,33.9455,0.0920173140749441,151.553,3,5,7
626,ClassroomVideo,40,5,3,33.9452,0.09201533456942455,151.553,3,6,7
627,ClassroomVideo,40,5,3,33.9505,0.0951583528304332,146.603,4,5,6
628,ClassroomVideo,40,5,3,33.9505,0.09205030583360276,151.553,4,5,7
629,ClassroomVideo,40,5,3,33.9501,0.09204766649291006,151.553,4,6,7
630,ClassroomVideo,40,5,3,33.9524,0.09206284270189305,151.553,5,6,7
631,ClassroomVideo,60,1,1,13.4489,-0.04853565475087979,134.975,1,0,0
632,ClassroomVideo,60,1,1,14.4204,-0.03910623922398687,142.678,2,0,0
633,ClassroomVideo,60,1,1,34.7364,0.10291860180884871,143.185,3,0,0
634,ClassroomVideo,60,1,1,34.7542,0.10289416424905154,143.392,4,0,0
635,ClassroomVideo,60,1,1,34.7474,0.10170831120643874,144.997,5,0,0
636,ClassroomVideo,60,1,1,34.7078,0.10032400428367767,146.603,6,0,0
637,ClassroomVideo,60,1,1,34.6568,0.09671072166172888,151.553,7,0,0
638,ClassroomVideo,60,1,2,14.4195,-0.039112547134106175,142.678,1,2,0
639,ClassroomVideo,60,1,2,34.532,0.10149107797604495,143.185,1,3,0
640,ClassroomVideo,60,1,2,34.5478,0.10145475340325821,143.392,1,4,0
641,ClassroomVideo,60,1,2,34.5413,0.10028690248763766,144.997,1,5,0
642,ClassroomVideo,60,1,2,34.5056,0.09894476920663288,146.603,1,6,0
643,ClassroomVideo,60,1,2,34.4574,0.09539501032642046,151.553,1,7,0
644,ClassroomVideo,60,1,2,34.5798,0.1018249118273562,143.185,2,3,0
645,ClassroomVideo,60,1,2,34.5954,0.10178671055567952,143.392,2,4,0
646,ClassroomVideo,60,1,2,34.5884,0.10061173679455436,144.997,2,5,0
647,ClassroomVideo,60,1,2,34.5627,0.09933425646132753,146.603,2,6,0
648,ClassroomVideo,60,1,2,34.514,0.09576847703443682,151.553,2,7,0
649,ClassroomVideo,60,1,2,34.7468,0.1028425574648516,143.392,3,4,0
650,ClassroomVideo,60,1,2,34.7467,0.10170348352034866,144.997,3,5,0
651,ClassroomVideo,60,1,2,34.7435,0.100567519082147,146.603,3,6,0
652,ClassroomVideo,60,1,2,34.7432,0.09728081925135103,151.553,3,7,0
653,ClassroomVideo,60,1,2,34.754,0.10175382938957356,144.997,4,5,0
654,ClassroomVideo,60,1,2,34.7509,0.1006179955389726,146.603,4,6,0
655,ClassroomVideo,60,1,2,34.7505,0.09732898721899272,151.553,4,7,0
656,ClassroomVideo,60,1,2,34.7442,0.100572293882117,146.603,5,6,0
657,ClassroomVideo,60,1,2,34.7438,0.09728477826239006,151.553,5,7,0
658,ClassroomVideo,60,1,2,34.7073,0.09704393842418162,151.553,6,7,0
659,ClassroomVideo,60,1,3,14.4195,-0.03897405454481964,143.185,1,2,3
660,ClassroomVideo,60,1,3,14.4195,-0.03891779178754743,143.392,1,2,4
661,ClassroomVideo,60,1,3,14.4195,-0.038487003179376124,144.997,1,2,5
662,ClassroomVideo,60,1,3,14.4195,-0.038065387475017566,146.603,1,2,6
663,ClassroomVideo,60,1,3,14.4195,-0.03682210183896063,151.553,1,2,7
664,ClassroomVideo,60,1,3,34.532,0.10134456594510152,143.392,1,3,4
665,ClassroomVideo,60,1,3,34.532,0.10022276322958402,144.997,1,3,5
666,ClassroomVideo,60,1,3,34.532,0.0991248473769295,146.603,1,3,6
667,ClassroomVideo,60,1,3,34.532,0.09588724736560805,151.553,1,3,7
668,ClassroomVideo,60,1,3,34.5478,0.10033173100133107,144.997,1,4,5
669,ClassroomVideo,60,1,3,34.5478,0.09923262143339497,146.603,1,4,6
670,ClassroomVideo,60,1,3,34.5478,0.09599150132296953,151.553,1,4,7
671,ClassroomVideo,60,1,3,34.5413,0.09918828400510221,146.603,1,5,6
672,ClassroomVideo,60,1,3,34.5413,0.09594861203671323,151.553,1,5,7
673,ClassroomVideo,60,1,3,34.5056,0.09571305087989021,151.553,1,6,7
674,ClassroomVideo,60,1,3,34.5798,0.10167791787547421,143.392,2,3,4
675,ClassroomVideo,60,1,3,34.5798,0.1005524252225908,144.997,2,3,5
